name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,id,html,cluster
Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,904.0,813.0,4,-7.105,0,121.0,311.0,697.0,471.0,0.81,125.461,,226864,4,0UaMYEvWZi0ZqiDOoHU3YI,https://open.spotify.com/track/0UaMYEvWZi0ZqiDOoHU3YI,0.0
Without Me,Eminem,919.0,657.0,7,-2.823,1,907.0,293.0,0.0,356.0,659.0,112.23,,291213,4,5pBvNeOAJ54zgd5lEOmM3b,https://open.spotify.com/track/5pBvNeOAJ54zgd5lEOmM3b,6.0
Ayo Technology,50 Cent,0.63,782.0,8,-5.44,0,132.0,828.0,0.0,34.0,418.0,140.144,,247947,4,6A6am7JK6SNzIKOGlU53sw,https://open.spotify.com/track/6A6am7JK6SNzIKOGlU53sw,0.0
"One, Two Step (feat. Missy Elliott)                                                                                                                                            ",Ciara,944.0,511.0,5,-10.96,0,161.0,42.0,107.0,379.0,842.0,113.046,,203787,4,7uKcScNXuO3MWw6LowBjW1,https://open.spotify.com/track/7uKcScNXuO3MWw6LowBjW1,4.0
How Come,D12,0.75,851.0,9,-2.197,1,202.0,256.0,0.0,215.0,0.54,90.001,,249533,4,3V608tXKQzlFg59P1ddJ0x,https://open.spotify.com/track/3V608tXKQzlFg59P1ddJ0x,0.0
Lose My Breath,Destiny's Child,814.0,899.0,1,-5.958,1,637.0,727.0,219.0,979.0,545.0,119.011,,242013,4,2n4uOdMHzEvcZ0KP7iQnay,https://open.spotify.com/track/2n4uOdMHzEvcZ0KP7iQnay,0.0
How We Do,The Game,862.0,648.0,4,-7.401,0,251.0,455.0,0.0,332.0,637.0,98.012,,235533,4,6mZcNu9i8uhOYMiEAyEx81,https://open.spotify.com/track/6mZcNu9i8uhOYMiEAyEx81,0.0
Who Am I (What's My Name)?,Snoop Dogg,692.0,833.0,7,-3.974,1,492.0,136.0,1.98e-05,515.0,692.0,96.814,,246320,4,5XhkV07Vou38wnrzwURUOC,https://open.spotify.com/track/5XhkV07Vou38wnrzwURUOC,0.0
It's Like That,Mariah Carey,0.8,633.0,8,-4.875,0,514.0,901.0,0.0,315.0,836.0,95.953,,203360,4,6lWiUIMSExoXW0wLkznwSo,https://open.spotify.com/track/6lWiUIMSExoXW0wLkznwSo,4.0
You Don't Know,Eminem,767.0,864.0,10,-1.847,0,133.0,116.0,0.0,957.0,747.0,85.475,,257907,4,0nKZeSrqH9u31NLoTUsYBR,https://open.spotify.com/track/0nKZeSrqH9u31NLoTUsYBR,0.0
Ignition - Remix,R. Kelly,778.0,549.0,1,-6.144,1,473.0,549.0,0.0,724.0,802.0,133.041,,186040,4,3zSCNTXI7Ed0PiidZVmzIe,https://open.spotify.com/track/3zSCNTXI7Ed0PiidZVmzIe,4.0
It Was A Good Day,Ice Cube,0.78,754.0,5,-5.377,0,952.0,135.0,34.0,467.0,0.81,82.394,,260307,4,2MuJbBWAVewREJmB8WdGJ3,https://open.spotify.com/track/2MuJbBWAVewREJmB8WdGJ3,0.0
Faded,Tyga,0.84,642.0,1,-8.768,1,257.0,191.0,0.0,322.0,325.0,95.058,,213467,4,7Irp5B9hUwbLQ1bSOJhxoa,https://open.spotify.com/track/7Irp5B9hUwbLQ1bSOJhxoa,4.0
No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,0.76,595.0,1,-6.366,1,391.0,544.0,0.0,241.0,361.0,131.497,,263773,4,03tqyYWC9Um2ZqU0ZN849H,https://open.spotify.com/track/03tqyYWC9Um2ZqU0ZN849H,0.0
21 Questions,50 Cent,646.0,813.0,6,-3.846,0,299.0,349.0,9.37e-05,427.0,895.0,92.729,,224440,4,70FCugJxa7XW04Np6iYJdI,https://open.spotify.com/track/70FCugJxa7XW04Np6iYJdI,0.0
Till I Collapse,Eminem,548.0,847.0,1,-3.237,1,186.0,622.0,0.0,816.0,0.1,171.447,,297787,4,4xkOaSrkexMciUUogZKVTS,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,6.0
Gin N Juice (feat. Dat Nigga Daz),Snoop Dogg,549.0,853.0,7,-4.293,1,188.0,285.0,296.0,618.0,346.0,94.695,,211493,4,7sPt2cfrg7DrVP52zfvS1i,https://open.spotify.com/track/7sPt2cfrg7DrVP52zfvS1i,4.0
Goodies (feat. Petey Pablo),Ciara,826.0,647.0,5,-6.306,0,491.0,277.0,1.52e-06,298.0,872.0,102.017,,223000,4,3dFwpxh2yH7C7p9BGEKLVB,https://open.spotify.com/track/3dFwpxh2yH7C7p9BGEKLVB,0.0
Homecoming,Kanye West,667.0,747.0,1,-7.059,1,189.0,337.0,0.0,115.0,918.0,86.917,,203493,4,1inwRCAEYHy6e7J0y1nnHx,https://open.spotify.com/track/1inwRCAEYHy6e7J0y1nnHx,4.0
Where The Hood At,DMX,537.0,948.0,5,-3.08,0,0.38,158.0,0.0,356.0,761.0,186.057,,286267,4,7fXb8yG4gCsioqzJNZOv69,https://open.spotify.com/track/7fXb8yG4gCsioqzJNZOv69,6.0
X,Xzibit,935.0,608.0,4,-5.583,0,233.0,102.0,0.0,891.0,829.0,96.913,,255547,4,16LnNR25rqcvQVNv5UEQ7g,https://open.spotify.com/track/16LnNR25rqcvQVNv5UEQ7g,0.0
Hypnotize - 2007 Remaster,The Notorious B.I.G.,895.0,694.0,9,-4.384,1,275.0,176.0,0.0,292.0,632.0,93.944,,230000,4,6Tsu3OsuMz4KEGKbOYd6A0,https://open.spotify.com/track/6Tsu3OsuMz4KEGKbOYd6A0,0.0
Ransom,Lil Tecca,745.0,642.0,7,-6.257,0,287.0,204.0,0.0,658.0,226.0,179.974,,131240,4,1lOe9qE0vR9zwWQAOk6CoO,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,8.0
Ruff Ryders' Anthem - Re-Recorded,DMX,867.0,796.0,6,-4.73,1,693.0,202.0,0.0,838.0,776.0,92.766,,231040,4,32SFvZODywPBVDYSYtqxCj,https://open.spotify.com/track/32SFvZODywPBVDYSYtqxCj,0.0
"Lose Yourself - From ""8 Mile"" Soundtrack                                                                                                                                     ",Eminem,701.0,728.0,2,-4.554,1,255.0,971.0,115.0,361.0,591.0,171.388,,326467,4,7w9bgPAmPTtrkt2v16QWvQ,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ,6.0
Hate It Or Love It,The Game,796.0,782.0,9,-4.805,1,0.21,146.0,0.0,0.13,418.0,99.978,,207440,4,6gQaf0ANLks2uWl2AHhU26,https://open.spotify.com/track/6gQaf0ANLks2uWl2AHhU26,4.0
HeadBand (feat. 2 Chainz),B.o.B,0.92,472.0,1,-7.941,1,333.0,166.0,0.0,68.0,308.0,97.463,,219833,4,6gf1xlPETW9CwjsdnUzW3g,https://open.spotify.com/track/6gf1xlPETW9CwjsdnUzW3g,0.0
Jump Around,House Of Pain,854.0,0.71,4,-6.32,0,793.0,113.0,8.72e-05,166.0,818.0,106.894,,214947,4,2oTDOIAdsxPTE7yAp4YOcv,https://open.spotify.com/track/2oTDOIAdsxPTE7yAp4YOcv,4.0
If I Can't,50 Cent,886.0,626.0,11,-2.528,0,277.0,265.0,0.0,24.0,856.0,93.989,,196627,4,6mcu7D7QuABVwUGDwovOEh,https://open.spotify.com/track/6mcu7D7QuABVwUGDwovOEh,4.0
HUMBLE.,Kendrick Lamar,905.0,596.0,1,-7.496,0,118.0,339.0,2.05e-05,897.0,422.0,149.996,,177604,4,3GnLo84IkdSWCPYt6tnLll,https://open.spotify.com/track/3GnLo84IkdSWCPYt6tnLll,4.0
On Fire,Lloyd Banks,759.0,825.0,8,-4.289,1,0.22,923.0,57.0,0.24,429.0,94.857,,187280,4,0B2ZuTLZnWQ6gz8RlNwBu1,https://open.spotify.com/track/0B2ZuTLZnWQ6gz8RlNwBu1,4.0
We Fly High,Jim Jones,684.0,797.0,1,-6.61,1,295.0,809.0,0.0,966.0,482.0,120.177,,236080,5,1qrJeqZbxsYyL3UV3mL7gM,https://open.spotify.com/track/1qrJeqZbxsYyL3UV3mL7gM,0.0
I Don't Dance - Album Edit,DMX,665.0,941.0,1,-4.86,1,195.0,882.0,0.0,664.0,532.0,103.096,,209538,4,5SaO4hWRgqeruawxXuaYyM,https://open.spotify.com/track/5SaO4hWRgqeruawxXuaYyM,4.0
I Like That,Houston,798.0,497.0,10,-3.955,0,111.0,161.0,0.0,289.0,383.0,106.982,,237491,4,5mzMlUbbV9rta3M1YWB7rN,https://open.spotify.com/track/5mzMlUbbV9rta3M1YWB7rN,0.0
Mockingbird,Eminem,637.0,678.0,0,-3.798,1,266.0,209.0,0.0,156.0,254.0,84.039,,250760,4,4Tjg4jsELqr8cSgwDZ4twe,https://open.spotify.com/track/4Tjg4jsELqr8cSgwDZ4twe,0.0
What's Luv? (feat. Ja-Rule & Ashanti),Fat Joe,835.0,707.0,8,-5.074,1,598.0,219.0,2.19e-05,108.0,919.0,93.955,,267093,4,2mKouqwAIdQnMP43zxR89r,https://open.spotify.com/track/2mKouqwAIdQnMP43zxR89r,6.0
Chain Hang Low,Jibbs,792.0,589.0,4,-6.869,0,262.0,259.0,128.0,114.0,778.0,157.147,,207587,4,0bEWzalbBcEsPOiXKWbk1g,https://open.spotify.com/track/0bEWzalbBcEsPOiXKWbk1g,4.0
Teach Me How to Dougie,Cali Swag District,846.0,438.0,11,-4.981,1,141.0,0.2,9.43e-05,939.0,512.0,85.013,,237480,4,61LtVmmkGr8P9I2tSPvdpf,https://open.spotify.com/track/61LtVmmkGr8P9I2tSPvdpf,0.0
Get Low,Lil Jon & The East Side Boyz,521.0,625.0,1,-7.47,1,67.0,301.0,0.0,121.0,136.0,101.019,,334067,4,0r2Bul2NuCViraT2zX1l5j,https://open.spotify.com/track/0r2Bul2NuCViraT2zX1l5j,6.0
Kush - Main,Dr. Dre,424.0,866.0,7,-6.171,1,0.2,859.0,139.0,869.0,426.0,190.276,,234243,4,0D5ER6UGojHVHVVJV0QdY8,https://open.spotify.com/track/0D5ER6UGojHVHVVJV0QdY8,0.0
Why We Thugs,Ice Cube,755.0,604.0,1,-5.436,1,417.0,382.0,0.0,125.0,663.0,98.458,,224107,4,5ngSGTy4Tw8cIBCMeIgoc9,https://open.spotify.com/track/5ngSGTy4Tw8cIBCMeIgoc9,0.0
Gold Digger,Kanye West,629.0,696.0,1,-5.572,0,348.0,195.0,0.0,554.0,623.0,93.034,,207627,4,1PS1QMdUqOal0ai3Gt7sDQ,https://open.spotify.com/track/1PS1QMdUqOal0ai3Gt7sDQ,4.0
Hypnotize - 2014 Remaster,The Notorious B.I.G.,901.0,697.0,9,-3.439,1,0.28,145.0,0.0,287.0,0.67,93.941,,229827,4,7KwZNVEaqikRSBSpyhXK2j,https://open.spotify.com/track/7KwZNVEaqikRSBSpyhXK2j,0.0
I'm Better (feat. Lamb),Missy Elliott,926.0,354.0,10,-10.773,1,511.0,374.0,0.0,0.49,561.0,105.005,,213120,4,2Kf9fwIOwZwd6Aw7OxfkF0,https://open.spotify.com/track/2Kf9fwIOwZwd6Aw7OxfkF0,4.0
I Know What You Want (feat. Flipmode Squad),Busta Rhymes,648.0,759.0,6,-4.315,1,306.0,142.0,0.0,648.0,518.0,85.996,,324307,4,0YImOCkIJ2PWhCXaURCZnY,https://open.spotify.com/track/0YImOCkIJ2PWhCXaURCZnY,6.0
Right Thurr,Chingy,866.0,749.0,2,-3.977,1,253.0,0.15,0.0,614.0,891.0,92.074,,250747,4,0l3GEbH3CviUytD6iX4wzg,https://open.spotify.com/track/0l3GEbH3CviUytD6iX4wzg,0.0
Shake Ya Ass,Mystikal,914.0,607.0,7,-5.658,1,0.32,626.0,0.0,515.0,666.0,98.054,,256973,4,1jRzdY7oUBOhrylNtiMtBD,https://open.spotify.com/track/1jRzdY7oUBOhrylNtiMtBD,0.0
Like This,MiMS,788.0,659.0,9,-6.984,0,278.0,259.0,0.0,202.0,0.67,97.147,,206240,4,3duLHeK9prOlXuPHPUjO1X,https://open.spotify.com/track/3duLHeK9prOlXuPHPUjO1X,4.0
Look At Me Now,Chris Brown,764.0,694.0,11,-5.745,0,189.0,439.0,3.67e-06,0.18,581.0,146.075,,223933,4,7EKTo6rVJ3XSS7QTd6ep2j,https://open.spotify.com/track/7EKTo6rVJ3XSS7QTd6ep2j,0.0
Low (feat. T-Pain),Flo Rida,0.87,693.0,10,-4.571,0,593.0,624.0,0.0,153.0,0.37,128.029,,230000,4,7jOuIhMrkiKj7bvYhRqaym,https://open.spotify.com/track/7jOuIhMrkiKj7bvYhRqaym,0.0
Ghetto Gospel,2Pac,794.0,614.0,5,-5.352,0,467.0,964.0,0.0,789.0,663.0,80.569,,237633,4,2MQ51y5NhCyva4SgWmK2Me,https://open.spotify.com/track/2MQ51y5NhCyva4SgWmK2Me,0.0
The Real Slim Shady,Eminem,948.0,656.0,5,-4.34,0,606.0,287.0,0.0,472.0,0.77,104.495,,284533,4,7KccdUP4IslFXUNNseqBc7,https://open.spotify.com/track/7KccdUP4IslFXUNNseqBc7,6.0
Candy Shop,50 Cent,609.0,588.0,7,-7.992,1,481.0,305.0,142.0,369.0,797.0,128.763,,208533,5,2mpFm3f7QmdsVtSAIICEB7,https://open.spotify.com/track/2mpFm3f7QmdsVtSAIICEB7,4.0
Disco Inferno,50 Cent,0.92,657.0,3,-5.471,1,0.25,0.26,571.0,291.0,675.0,96.95,,214240,4,5edU3oNjOvCPuvCol7HZjC,https://open.spotify.com/track/5edU3oNjOvCPuvCol7HZjC,4.0
Salt Shaker,Ying Yang Twins,884.0,697.0,11,-6.022,1,128.0,509.0,0.0,94.0,322.0,101.965,,252440,4,4Kd0FzFpOgIGxlBl4HXuFn,https://open.spotify.com/track/4Kd0FzFpOgIGxlBl4HXuFn,0.0
Moves,Big Sean,808.0,534.0,2,-6.123,1,283.0,417.0,0.0,136.0,354.0,75.5,,142920,4,6Kd4EPrY9A4WBUFy5JaqEc,https://open.spotify.com/track/6Kd4EPrY9A4WBUFy5JaqEc,8.0
This Is Why I'm Hot,MiMS,621.0,0.6,8,-6.349,1,576.0,277.0,0.0,495.0,485.0,80.021,,253707,4,0AA6zq5ArZ1sSH7VIMi4NK,https://open.spotify.com/track/0AA6zq5ArZ1sSH7VIMi4NK,0.0
Straight Outta Compton - Extended Mix / Edit,N.W.A.,773.0,947.0,8,-5.824,1,249.0,117.0,0.0,0.44,464.0,102.146,,266194,4,3eGBESLT08agei7veoLLlz,https://open.spotify.com/track/3eGBESLT08agei7veoLLlz,6.0
Nasty,Nas,486.0,899.0,6,-5.98,1,392.0,333.0,0.0,106.0,734.0,102.729,,184520,4,6QBuaQKe7AvHvgaAlb2IYa,https://open.spotify.com/track/6QBuaQKe7AvHvgaAlb2IYa,4.0
Hot In Herre,Nelly,955.0,728.0,9,-4.862,0,122.0,219.0,0.0,612.0,922.0,107.082,,228227,4,0oXuKhuNkXiZtuoxrdt3Ca,https://open.spotify.com/track/0oXuKhuNkXiZtuoxrdt3Ca,0.0
No Diggity,Blackstreet,865.0,0.65,1,-4.617,0,207.0,324.0,0.0,133.0,715.0,88.663,,305707,4,4l2ecMeHvDg2Y9OOkqfucN,https://open.spotify.com/track/4l2ecMeHvDg2Y9OOkqfucN,6.0
Ambitionz Az A Ridah,2Pac,801.0,908.0,2,-6.554,1,221.0,253.0,655.0,698.0,805.0,87.279,,278387,4,20fBuVybkHgjF6vNhSMROD,https://open.spotify.com/track/20fBuVybkHgjF6vNhSMROD,6.0
Started From the Bottom,Drake,794.0,523.0,8,-7.829,1,161.0,331.0,0.0,156.0,0.56,86.307,,174120,4,3dgQqOiQ9fCKVhNOedd2lf,https://open.spotify.com/track/3dgQqOiQ9fCKVhNOedd2lf,4.0
Fuck Tha Police,N.W.A.,859.0,0.75,8,-8.325,0,303.0,193.0,0.0,538.0,857.0,98.691,,345717,4,5n8Aro6j1bEGIy7Tpo7FV7,https://open.spotify.com/track/5n8Aro6j1bEGIy7Tpo7FV7,2.0
"Lean Wit It, Rock Wit It                                                                                                                                                       ",Dem Franchize Boyz,886.0,0.62,5,-5.854,1,307.0,82.0,0.0,0.1,0.6,76.035,,229813,4,7cVmKBwzPsh4Fmb6SplfEm,https://open.spotify.com/track/7cVmKBwzPsh4Fmb6SplfEm,0.0
P.I.M.P.,50 Cent,684.0,773.0,10,-3.05,0,351.0,521.0,1.49e-05,328.0,873.0,78.66,,249840,4,1IRNjfivqiDhzey02C11ge,https://open.spotify.com/track/1IRNjfivqiDhzey02C11ge,0.0
Always On Time,Ja Rule,0.84,706.0,5,-6.104,0,0.2,208.0,0.0,241.0,839.0,96.673,,245133,4,3J4YoloryJCieZ9kapS1oL,https://open.spotify.com/track/3J4YoloryJCieZ9kapS1oL,0.0
Whatever You Like,T.I.,0.68,687.0,9,-6.162,0,709.0,161.0,0.0,261.0,467.0,150.053,,249533,4,3tvWMBIblzT5FSjKtIeRR1,https://open.spotify.com/track/3tvWMBIblzT5FSjKtIeRR1,0.0
Bottoms Up (feat. Nicki Minaj),Trey Songz,845.0,601.0,1,-5.283,1,161.0,205.0,0.0,385.0,329.0,74.008,,242013,4,2IpGdrWvIZipmaxo1YRxw5,https://open.spotify.com/track/2IpGdrWvIZipmaxo1YRxw5,0.0
Hustlin',Rick Ross,502.0,652.0,9,-7.224,1,0.3,849.0,0.0,675.0,649.0,136.04,,254093,4,3UaqMekEh1kbVu2A6DwiQs,https://open.spotify.com/track/3UaqMekEh1kbVu2A6DwiQs,0.0
Drop It Like It's Hot,Snoop Dogg,892.0,628.0,1,-3.832,1,216.0,169.0,0.0,102.0,676.0,92.063,,266067,4,6HHytHLXLX8QfWTtGfFSvH,https://open.spotify.com/track/6HHytHLXLX8QfWTtGfFSvH,6.0
Break Ya Neck,Busta Rhymes,826.0,0.79,4,-7.555,0,242.0,463.0,251.0,614.0,739.0,83.014,,231667,4,2QbMbzEo18oUOD7GF95lWW,https://open.spotify.com/track/2QbMbzEo18oUOD7GF95lWW,0.0
Big Poppa - 2005 Remaster,The Notorious B.I.G.,0.78,575.0,9,-7.247,0,273.0,0.43,0.0,143.0,773.0,84.492,,252747,4,2g8HN35AnVGIk7B8yMucww,https://open.spotify.com/track/2g8HN35AnVGIk7B8yMucww,0.0
Put On,Jeezy,653.0,0.77,9,-6.091,0,353.0,342.0,0.0,887.0,272.0,137.616,,321293,4,5bh0ZC4XO0VJuH0NPGkqlH,https://open.spotify.com/track/5bh0ZC4XO0VJuH0NPGkqlH,6.0
W.T.P.,Eminem,0.77,937.0,9,-2.327,1,247.0,319.0,0.0,348.0,685.0,95.011,,238173,4,1ne7JVHEPnoncXzQunQVKW,https://open.spotify.com/track/1ne7JVHEPnoncXzQunQVKW,0.0
Regulate,Warren G,832.0,588.0,11,-10.88,0,248.0,0.4,0.0,104.0,716.0,95.309,,250868,4,5EEOjaJyWvfMglmEwf9bG3,https://open.spotify.com/track/5EEOjaJyWvfMglmEwf9bG3,0.0
Money Maker,Ludacris,551.0,598.0,1,-6.79,1,0.27,0.15,0.0,299.0,612.0,78.756,,230613,4,2JpUkUR0OsOlUUfm6iS8ic,https://open.spotify.com/track/2JpUkUR0OsOlUUfm6iS8ic,0.0
Get Ur Freak On,Missy Elliott,0.78,787.0,0,-6.653,1,209.0,533.0,134.0,122.0,668.0,177.835,,237067,4,0pcYJDuIsIzfOek0CIQdkm,https://open.spotify.com/track/0pcYJDuIsIzfOek0CIQdkm,0.0
Remember the Name (feat. Styles of Beyond),Fort Minor,688.0,835.0,8,-4.162,1,911.0,583.0,2.87e-06,795.0,0.88,84.858,,230493,4,6ndmKwWqMozN2tcZqzCX4K,https://open.spotify.com/track/6ndmKwWqMozN2tcZqzCX4K,0.0
Party Like A Rock Star,Shop Boyz,619.0,709.0,7,-4.633,1,395.0,558.0,0.0,507.0,0.68,144.972,,253400,4,2dN72Xy0X05DiUXwtGAgCM,https://open.spotify.com/track/2dN72Xy0X05DiUXwtGAgCM,0.0
Hands Up,Lloyd Banks,799.0,878.0,1,-2.282,1,219.0,77.0,0.0,0.51,594.0,95.0,,240213,4,2Gfjg25kbUJSKplIga62W8,https://open.spotify.com/track/2Gfjg25kbUJSKplIga62W8,0.0
Let Me Blow Ya Mind,Eve,905.0,559.0,1,-4.237,0,0.11,249.0,0.0,646.0,887.0,90.031,,229933,4,5DCA1FOUDBURlRTNg4ganf,https://open.spotify.com/track/5DCA1FOUDBURlRTNg4ganf,0.0
Ridin',Chamillionaire,788.0,798.0,8,-4.68,0,997.0,189.0,0.0,0.3,836.0,143.051,,303053,4,05CTGhMQQuBDJ5XkNYz6f4,https://open.spotify.com/track/05CTGhMQQuBDJ5XkNYz6f4,6.0
"Shake Ya Tailfeather - Nelly, P. Diddy, Murphy Lee                                                                                                                             ",Diddy,671.0,782.0,1,-5.4,1,272.0,207.0,0.0,174.0,905.0,87.649,,293667,4,6EtkH6EfTfNLjUHKDylEym,https://open.spotify.com/track/6EtkH6EfTfNLjUHKDylEym,6.0
Hotel (feat. R. Kelly),Cassidy,676.0,652.0,0,-6.846,1,204.0,103.0,0.0,113.0,416.0,91.231,,247040,4,0B1J7lh3ej57Nk09UYNlrj,https://open.spotify.com/track/0B1J7lh3ej57Nk09UYNlrj,0.0
Swang,Rae Sremmurd,681.0,314.0,8,-9.319,1,581.0,0.2,9.82e-06,0.1,166.0,139.992,,208120,4,6mapJIPnQ23RTAevUoE0DL,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,4.0
Ms. Jackson,Outkast,843.0,806.0,4,-5.946,0,269.0,143.0,0.0,771.0,613.0,94.948,,270507,4,0I3q5fE6wg7LIfHGngUTnV,https://open.spotify.com/track/0I3q5fE6wg7LIfHGngUTnV,6.0
Freek-A-Leek,Petey Pablo,756.0,691.0,2,-3.718,1,178.0,744.0,0.0,364.0,632.0,104.999,,235187,4,4MeDnO5yA2Zi6IMlVApRci,https://open.spotify.com/track/4MeDnO5yA2Zi6IMlVApRci,0.0
Congratulations,Post Malone,0.63,804.0,6,-4.183,1,363.0,215.0,0.0,253.0,492.0,123.146,,220293,4,3a1lNhkSLSkpJE4MSHpDu9,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,0.0
Throw Myself A Party,Cashmere Cat,626.0,0.64,8,-5.133,0,525.0,195.0,0.0,147.0,516.0,136.072,,248493,4,5n6PtOoeGzBeKFDeGNozLd,https://open.spotify.com/track/5n6PtOoeGzBeKFDeGNozLd,0.0
Let's Go (feat. Big D & Twista),Trick Daddy,748.0,767.0,11,-7.806,0,172.0,267.0,0.0,334.0,519.0,133.929,,222200,4,1fLibtVj3MrNTwRZq5yUOs,https://open.spotify.com/track/1fLibtVj3MrNTwRZq5yUOs,0.0
"My Neck, My Back (Lick It)                                                                                                                                                     ",Khia,853.0,0.7,9,-2.05,0,117.0,293.0,0.0,574.0,741.0,102.069,,222333,4,5wpAfHdbEGUlMMDFqZCGKV,https://open.spotify.com/track/5wpAfHdbEGUlMMDFqZCGKV,0.0
Tipsy - Radio Mix,J-Kwon,925.0,748.0,11,-5.572,0,278.0,484.0,0.0,101.0,615.0,92.978,,243027,4,2lVDc57IMK6nypg2iuEWVR,https://open.spotify.com/track/2lVDc57IMK6nypg2iuEWVR,0.0
Jump,Kris Kross,749.0,745.0,2,-10.625,1,164.0,501.0,403.0,333.0,481.0,101.972,,195107,4,27AHAtAirQapVldIm4c9ZX,https://open.spotify.com/track/27AHAtAirQapVldIm4c9ZX,4.0
Trouble On My Mind,Pusha T,655.0,794.0,2,-6.195,1,374.0,0.11,2.75e-05,307.0,591.0,172.206,,213440,4,6Cr4GuonfqCCFIqSSOGTBG,https://open.spotify.com/track/6Cr4GuonfqCCFIqSSOGTBG,4.0
Just A Lil Bit,50 Cent,689.0,0.66,8,-7.687,1,321.0,418.0,573.0,272.0,528.0,96.942,,238053,4,13oiYgOtpjRa4kWxE04jHC,https://open.spotify.com/track/13oiYgOtpjRa4kWxE04jHC,0.0
Fight Music,D12,0.75,849.0,0,-3.097,1,264.0,803.0,0.0,333.0,771.0,89.501,,261093,4,792TEXXCBN8SxkQOsWCECr,https://open.spotify.com/track/792TEXXCBN8SxkQOsWCECr,0.0
Work It,Missy Elliott,884.0,677.0,1,-5.603,1,283.0,778.0,0.0,732.0,584.0,101.868,,263227,4,3jagJCUbdqhDSPuxP8cAqF,https://open.spotify.com/track/3jagJCUbdqhDSPuxP8cAqF,0.0
Wait (The Whisper Song),Ying Yang Twins,933.0,513.0,7,-13.203,1,347.0,112.0,248.0,107.0,595.0,102.017,,179160,4,5Y78yINSOCW6xbOfGWNBg4,https://open.spotify.com/track/5Y78yINSOCW6xbOfGWNBg4,4.0
Bring Em Out - Amended,T.I.,764.0,875.0,11,-4.27,1,273.0,432.0,0.0,236.0,573.0,98.565,,217600,4,3JTzGbTpfCoczeRBAgUAWt,https://open.spotify.com/track/3JTzGbTpfCoczeRBAgUAWt,0.0
There It Go (The Whistle Song),Juelz Santana,942.0,892.0,6,-6.363,0,196.0,23.0,897.0,264.0,595.0,100.007,,180493,4,0jRWHt3UuKdgIAVyPO6EWw,https://open.spotify.com/track/0jRWHt3UuKdgIAVyPO6EWw,4.0
Window Shopper,50 Cent,534.0,671.0,5,-5.023,0,195.0,504.0,0.0,362.0,422.0,174.292,,192240,4,0NJu93oln1kkgbHLFzLJ4h,https://open.spotify.com/track/0NJu93oln1kkgbHLFzLJ4h,4.0
Wop (Official Version),J. Dash,836.0,817.0,7,-5.672,1,677.0,968.0,0.0,114.0,647.0,112.007,,230627,4,3zbnvxvqV5lL4Vq0FznWsX,https://open.spotify.com/track/3zbnvxvqV5lL4Vq0FznWsX,0.0
Gravel Pit,Wu-Tang Clan,785.0,733.0,7,-8.67,1,251.0,306.0,0.0,272.0,546.0,120.938,,256173,4,1XMc4FzFFgjQFVmIMvEvWX,https://open.spotify.com/track/1XMc4FzFFgjQFVmIMvEvWX,0.0
Yeah!,Usher,895.0,795.0,2,-4.693,1,977.0,219.0,0.0,403.0,574.0,105.004,,250067,4,2PkeVPcL32LA96cK5ySC3c,https://open.spotify.com/track/2PkeVPcL32LA96cK5ySC3c,0.0
You're a Jerk,New Boyz,931.0,456.0,4,-6.206,1,348.0,153.0,0.0,914.0,522.0,99.048,,189053,4,1YNC4CuWPLfmJ7V0xgSObY,https://open.spotify.com/track/1YNC4CuWPLfmJ7V0xgSObY,4.0
Crank That (Soulja Boy),Soulja Boy,0.74,722.0,0,-2.149,1,791.0,515.0,0.0,74.0,841.0,140.139,,222653,4,4iNkk2qPPXC1MAZdVUq810,https://open.spotify.com/track/4iNkk2qPPXC1MAZdVUq810,0.0
Shake That,Eminem,964.0,642.0,1,-5.831,0,109.0,543.0,3.68e-05,158.0,547.0,107.006,,274440,4,6KqKg8IPuvtDB3PNAvffFf,https://open.spotify.com/track/6KqKg8IPuvtDB3PNAvffFf,6.0
My Band,D12,848.0,854.0,6,-3.305,0,845.0,0.47,2.29e-06,106.0,876.0,120.024,,298773,4,2wD3LhUzTSWBJjL52TFrc7,https://open.spotify.com/track/2wD3LhUzTSWBJjL52TFrc7,6.0
Bad Boy for Life,Diddy,669.0,829.0,1,-3.801,1,0.49,179.0,0.0,241.0,0.61,118.934,,253067,4,2eOuL8KesslTLQERQPu11D,https://open.spotify.com/track/2eOuL8KesslTLQERQPu11D,0.0
All Eyez On Me (ft. Big Syke),2Pac,873.0,719.0,1,-5.948,1,248.0,0.03,0.0,333.0,858.0,93.281,,307773,4,5e7ldn9Kwo8Aw9Z8ql9cDj,https://open.spotify.com/track/5e7ldn9Kwo8Aw9Z8ql9cDj,6.0
